 0, 0.027716
 1, 0.029933
 2, 0.039911
 3, 0.042129
 4, 0.043237
 5, 0.049889
 6, 0.045455
 7, 0.026608
 8, 0.045455
 9, 0.063193
 10, 0.069845
 11, 0.063193
 12, 0.035477
 13, 0.034368
 14, 0.036585
 15, 0.042129
 16, 0.037694
 17, 0.053215
 18, 0.059867
 19, 0.057650
 20, 0.048780
 21, 0.057650
 22, 0.065410
 23, 0.075388
 24, 0.075388
 25, 0.089800
 26, 0.072062
 27, 0.065410
 28, 0.042129
 29, 0.050998
 30, 0.056541
 31, 0.060976
 32, 0.053215
 33, 0.048780
 34, 0.059867
 35, 0.052106
 36, 0.039911
 37, 0.047672
 38, 0.073171
 39, 0.052106
 40, 0.052106
 41, 0.049889
 42, 0.041020
 43, 0.057650
 44, 0.047672
 45, 0.058758
 46, 0.067627
 47, 0.053215
 48, 0.056541
 49, 0.070953
 50, 0.080931
 51, 0.054324
 52, 0.047672
 53, 0.058758
 54, 0.057650
 55, 0.047672
 56, 0.048780
 57, 0.046563
 58, 0.054324
 59, 0.054324
 60, 0.057650
 61, 0.056541
 62, 0.052106
 63, 0.069845
 64, 0.057650
 65, 0.057650
 66, 0.041020
 67, 0.059867
 68, 0.064302
 69, 0.068736
 70, 0.059867
 71, 0.067627
 72, 0.056541
 73, 0.066519
 74, 0.067627
 75, 0.058758
 76, 0.068736
 77, 0.064302
 78, 0.076497
 79, 0.095344
 80, 0.069845
 81, 0.063193
 82, 0.062084
 83, 0.050998
 84, 0.070953
 85, 0.053215
 86, 0.063193
 87, 0.084257
 88, 0.073171
 89, 0.075388
 90, 0.072062
 91, 0.077605
 92, 0.097561
 93, 0.077605
 94, 0.105322
 95, 0.070953
 96, 0.069845
 97, 0.106430
 98, 0.087583
 99, 0.078714
 100, 0.053215
 101, 0.082040
 102, 0.063193
 103, 0.066519
 104, 0.056541
 105, 0.062084
 106, 0.070953
 107, 0.084257
 108, 0.058758
 109, 0.059867
 110, 0.056541
 111, 0.041020
 112, 0.042129
 113, 0.045455
 114, 0.036585
 115, 0.038803
 116, 0.033259
 117, 0.046563
 118, 0.047672
 119, 0.045455
 120, 0.041020
 121, 0.069845
 122, 0.044346
 123, 0.068736
 124, 0.046563
 125, 0.076497
 126, 0.042129
 127, 0.039911
 128, 0.056541
 129, 0.070953
 130, 0.052106
 131, 0.055432
 132, 0.077605
 133, 0.064302
 134, 0.063193
 135, 0.057650
 136, 0.067627
 137, 0.074279
 138, 0.060976
 139, 0.062084
 140, 0.054324
 141, 0.034368
 142, 0.036585
 143, 0.049889
 144, 0.047672
 145, 0.059867
 146, 0.085366
 147, 0.055432
 148, 0.044346
 149, 0.060976
 150, 0.047672
 151, 0.073171
 152, 0.074279
 153, 0.049889
 154, 0.048780
 155, 0.074279
 156, 0.065410
 157, 0.070953
 158, 0.067627
 159, 0.063193
 160, 0.083149
 161, 0.066519
 162, 0.065410
 163, 0.094235
 164, 0.057650
 165, 0.057650
 166, 0.068736
 167, 0.055432
 168, 0.080931
 169, 0.093126
 170, 0.058758
 171, 0.045455
 172, 0.041020
 173, 0.035477
 174, 0.047672
 175, 0.044346
 176, 0.069845
 177, 0.089800
 178, 0.083149
 179, 0.088692
 180, 0.054324
 181, 0.093126
 182, 0.095344
 183, 0.089800
 184, 0.074279
 185, 0.087583
 186, 0.085366
 187, 0.108647
 188, 0.147450
 189, 0.127494
 190, 0.096452
 191, 0.084257
 192, 0.098670
 193, 0.064302
 194, 0.072062
 195, 0.073171
 196, 0.088692
 197, 0.088692
 198, 0.136364
 199, 0.101996
 200, 0.073171
 201, 0.074279
 202, 0.079823
 203, 0.087583
 204, 0.088692
 205, 0.056541
 206, 0.045455
 207, 0.059867
 208, 0.064302
 209, 0.067627
 210, 0.066519
 211, 0.083149
 212, 0.062084
 213, 0.076497
 214, 0.080931
 215, 0.103104
 216, 0.072062
 217, 0.084257
 218, 0.075388
 219, 0.093126
 220, 0.033259
 221, 0.002217
 222, 0.006652
 223, 0.007761
 224, 0.008869
 225, 0.008869
 226, 0.001109
 227, 0.006652
 228, 0.014412
 229, 0.004435
 230, 0.003326
 231, 0.003326
 232, 0.004435
 233, 0.008869
 234, 0.008869
 235, 0.012195
 236, 0.012195
 237, 0.015521
 238, 0.014412
 239, 0.035477
 240, 0.027716
 241, 0.015521
 242, 0.016630
 243, 0.029933
 244, 0.027716
 245, 0.014412
 246, 0.009978
 247, 0.019956
 248, 0.029933
 249, 0.016630
 250, 0.013304
 251, 0.007761
 252, 0.032151
 253, 0.014412
 254, 0.005543
 255, 0.003326
 256, 0.003326
 257, 0.003326
 258, 0.012195
 259, 0.003326
 260, 0.003326
 261, 0.003326
 262, 0.006652
 263, 0.001109
 264, 0.001109
 265, 0.001109
 266, 0.001109
 267, 0.003326
 268, 0.001109
 269, 0.001109
 270, 0.001109
 271, 0.001109
 272, 0.001109
 273, 0.002217
 274, 0.003326
 275, 0.003326
 276, 0.005543
 277, 0.008869
 278, 0.015521
 279, 0.019956
 280, 
